Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Fès,Restaurant Nejjarine,Restaurant,Formel,Fes Médina 9 rue dermani nejjarine,34.0649167,-4.9760475,icons/restaurant.png,OSM
Fès,Café Memory,Café,Formel,Avenue My Rachid Route de Sefrou Zohor 2 Lotis Iraki,34.0090671,-4.9791671,icons/cafe.png,OSM
Fès,Pharmacie Rcif صيدلية الرصيف,Parapharmacie,Formel,Fès,34.0607842,-4.9730652,icons/pharmacy.png,OSM
Fès,Restaurant Sekaya,Restaurant,Formel,Fes Médina,34.0643266,-4.9769673,icons/restaurant.png,OSM
Fès,Café Berlin,Café,Formel,Café Berlin,33.9591152,-4.9929529,icons/cafe.png,OSM
Fès,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,33.9591041,-4.9930615,icons/restaurant.png,OSM
Fès,Café Salah,Café,Formel,Lot Fadwa BenSouda,34.017961,-5.0531319,icons/cafe.png,OSM
Fès,Dar Tajine,Restaurant,Formel,"Derb Elghorba, Fez",34.0637333,-4.9759902,icons/restaurant.png,OSM
Fès,مقشدة حي للا سكينة,Restaurant,Formel,Rue lalla soukaina,34.0189745,-5.025826,icons/restaurant.png,OSM
Fès,Dias,Café,Formel,Dias,34.0187561,-5.0262161,icons/cafe.png,OSM
Fès,Boulangerie sans nom,Boulangerie,Formel,Boulangerie sans nom,34.0627067,-4.9788471,icons/bakery.png,OSM
Fès,مفسدة للا سكينة,Restaurant,Formel,Rue lalla soukaina,34.0189381,-5.0258872,icons/restaurant.png,OSM
Fès,Zohra,Restaurant,Formel,Zohra,34.0667605,-4.9730227,icons/restaurant.png,OSM
Fès,Riad Andalib,Restaurant,Formel,fez medina,34.0605412,-4.972282,icons/restaurant.png,OSM
Fès,Laiterie Ben hayoun,Café,Formel,Laiterie Ben hayoun,34.0108497,-4.9769303,icons/cafe.png,OSM
Fès,Café la Première Tasse,Café,Formel,Café la Première Tasse,34.0187237,-5.0494001,icons/cafe.png,OSM
Fès,Chez Thami Restaurant,Restaurant,Formel,Chez Thami Restaurant,34.0616477,-4.9835522,icons/restaurant.png,OSM
Fès,Chez Yazid,Café,Formel,Chez Yazid,34.0085165,-5.0278912,icons/cafe.png,OSM
Fès,Café arrahma مقهى الرحمة,Café,Formel,Café arrahma مقهى الرحمة,34.0100338,-5.028054,icons/cafe.png,OSM
Fès,Café Diamant de Amazon مقهى جوهرة الامازون,Café,Formel,Café Diamant de Amazon مقهى جوهرة الامازون,34.0082076,-5.0284889,icons/cafe.png,OSM
Fès,Café paris مقهى باريس,Café,Formel,Café paris مقهى باريس,34.0080211,-5.0289725,icons/cafe.png,OSM
Fès,Café my way مقهى ماي واي,Café,Formel,Café my way مقهى ماي واي,34.0078061,-5.0292899,icons/cafe.png,OSM
Fès,Paul,Café,Formel,avenue allal benabdelah fes,34.0312118,-5.0087176,icons/cafe.png,OSM
Fès,Pizzeria doigts d or بيزيريا الأصابع الدهبية,Restaurant,Formel,Pizzeria doigts d or بيزيريا الأصابع الدهبية,34.0062199,-4.9877735,icons/restaurant.png,OSM
Fès,Kim Taki كيم طاكي,Restaurant,Formel,Kim Taki كيم طاكي,34.0184159,-4.9856684,icons/restaurant.png,OSM
Fès,Café Vertona,Café,Formel,Café Vertona,34.0112049,-5.0228099,icons/cafe.png,OSM
Fès,Riad Les Oudayas,Restaurant,Formel,"Rue el-Hamia, Fès",34.059842,-4.9781765,icons/restaurant.png,OSM
Fès,Thami's restaurant,Restaurant,Formel,Thami's restaurant,34.0618008,-4.9832742,icons/restaurant.png,OSM
Fès,Café Megador مقهى ميغاضور,Café,Formel,Café Megador مقهى ميغاضور,34.0069009,-5.0097547,icons/cafe.png,OSM
Fès,Marché de légumes سوق خضراوات,Épicerie,Informel,Marché de légumes سوق خضراوات,34.0059674,-5.0085249,icons/greengrocer.png,OSM
Fès,Restaurant Nagham cafe مقهى نغم,Restaurant,Formel,Place de Bab Boujloud,34.0613271,-4.9837951,icons/restaurant.png,OSM
Fès,مقهى رامي امي,Café,Formel,مقهى رامي امي,34.0048669,-5.0451777,icons/cafe.png,OSM
Fès,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0081716,-5.0302963,icons/convenience.png,OSM
Fès,Pharmacie Irchad صيدلية إرشاد,Parapharmacie,Formel,"HAY AL WIFAQ RTE AIN SMAEN, Fès",34.0091704,-5.0299565,icons/pharmacy.png,OSM
Fès,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0091735,-5.0300185,icons/convenience.png,OSM
Fès,Cafe barbados,Café,Formel,Cafe barbados,34.0079089,-4.9687312,icons/cafe.png,OSM
Fès,Café Challenger,Café,Formel,Avenue My Rachid Route de Sefrou Zohor 2 Rue Barbados,34.0079646,-4.9782702,icons/cafe.png,OSM
Fès,snack zamzam سناك زمزم,Café,Formel,snack zamzam سناك زمزم,34.0095845,-5.0256847,icons/cafe.png,OSM
Fès,Café sans nom,Café,Formel,Café sans nom,34.0478827,-4.9961116,icons/cafe.png,OSM
Fès,Restaurant nagham cafe مقهى و مطعم نغم,Restaurant,Formel,Restaurant nagham cafe مقهى و مطعم نغم,34.0613834,-4.9838617,icons/restaurant.png,OSM
Fès,Great Wall of China Restaurant,Restaurant,Formel,Rue d'Arabie Saoudite,34.0411223,-5.0017159,icons/restaurant.png,OSM
Fès,Blanco بلانكو,Café,Formel,Blanco بلانكو,34.0017439,-5.0106601,icons/cafe.png,OSM
Fès,Pharmacie Basmati صيدلية بسمتي,Parapharmacie,Formel,"1227, HAY JDID- ZOUAGHA, Fès",34.0165709,-5.0335195,icons/pharmacy.png,OSM
Fès,Zagora,Restaurant,Formel,5 BVD Mohamed V FES,34.0347608,-4.9969181,icons/restaurant.png,OSM
Fès,Pharmacie Lablida صيدلية البليدة,Parapharmacie,Formel,"شوارة, Fès ⴼⴰⵙ فاس",34.0665469,-4.9713274,icons/pharmacy.png,OSM
Fès,Restaurant ahl Fès مطعم أهل فاس,Restaurant,Formel,Fès,34.0613559,-5.0089846,icons/restaurant.png,OSM
Fès,Café dima zen مقهى ديما زين,Café,Formel,Café dima zen مقهى ديما زين,34.0151976,-5.0207031,icons/cafe.png,OSM
Fès,Pharmacie la Tulipe صيدلية لاتوليب,Parapharmacie,Formel,"طريق عين السمن Route Aïn Smenقامة بسم الله طريق عين السمن, Fès",34.0155439,-5.0204776,icons/pharmacy.png,OSM
Fès,Cafe 5/5,Café,Formel,Avenue lalla Hasnae,34.045231,-4.9977661,icons/cafe.png,OSM
Fès,Sabah,Café,Formel,Sabah,34.0465571,-4.9975204,icons/cafe.png,OSM
Fès,Alimentation général,Supérette / Mini-market,Formel,Alimentation général,34.0443255,-4.9976618,icons/convenience.png,OSM
Fès,Cafe mouritanie مقهى موريطانيا,Café,Formel,Cafe mouritanie مقهى موريطانيا,34.0436457,-4.9982275,icons/cafe.png,OSM
Fès,Kiosque,Kiosque,Informel,Kiosque,34.0397409,-5.0012561,icons/kiosk.png,OSM
Fès,Pharmacie de la Liberté صيدلية الحرية,Parapharmacie,Formel,"Place de la Résistance, Fès",34.0452085,-4.9969331,icons/pharmacy.png,OSM
Fès,Café florance,Café,Formel,Avenue Hassan II,34.0426163,-4.9990291,icons/cafe.png,OSM
Fès,Cafe lafiat,Café,Formel,Cafe lafiat,34.0443527,-4.9976522,icons/cafe.png,OSM
Fès,Café Monte Carlo,Café,Formel,Avenue Hassan II,34.0433216,-4.9984497,icons/cafe.png,OSM
Fès,Café Leonardos,Café,Formel,Café Leonardos,34.0449192,-4.9980087,icons/cafe.png,OSM
Fès,Café Brasilia مقهى برازيليا Café Brasilia,Café,Formel,Avenue Hassan II,34.0446464,-4.9974143,icons/cafe.png,OSM
Fès,Cass-croute,Restaurant,Formel,Avenue lalla Hasnae,34.0450971,-4.997662,icons/restaurant.png,OSM
Fès,Casse-croute,Restaurant,Formel,rue Algerie,34.0397039,-5.0015857,icons/restaurant.png,OSM
Fès,Cafe zagzouti مقهى الزكزوتي,Café,Formel,Avenue Hassan II,34.0440292,-4.9979382,icons/cafe.png,OSM
Fès,Patisserie Boulangerie rosana,Boulangerie,Formel,Avenue Hassan II,34.0419845,-4.9994981,icons/bakery.png,OSM
Fès,Café Riad,Café,Formel,Avenue Hassan II,34.0392789,-5.0016567,icons/cafe.png,OSM
Fès,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0449253,-4.9981406,icons/convenience.png,OSM
Fès,Café Belle Amore,Café,Formel,Avenue Hassan II,34.0387934,-5.002073,icons/cafe.png,OSM
Fès,Pharmacie les Palmiers صيدلية النخيل,Parapharmacie,Formel,"Avenue Hassan II, Fés",34.0394593,-5.0015078,icons/pharmacy.png,OSM
Fès,Café Baghdad,Café,Formel,Avenue Hassan II,34.039351,-5.0016,icons/cafe.png,OSM
Fès,Pharmacie de France صيدلية فرنسا,Parapharmacie,Formel,"Avenue Hassan II, Fès",34.0429619,-4.9987649,icons/pharmacy.png,OSM
Fès,Cafe Ampire,Café,Formel,Avenue Hassan II,34.0443037,-4.9976921,icons/cafe.png,OSM
Fès,Café Regency,Café,Formel,Avenue Hassan II,34.0390636,-5.0018347,icons/cafe.png,OSM
Fès,Café les palmier,Café,Formel,Avenue Hassan II,34.0395472,-5.0014278,icons/cafe.png,OSM
Fès,Pharmacie l'Amitié صيدلية الصداقة,Parapharmacie,Formel,"RUE MED FASSI 221 HAY ADARISSA, Fés",34.014454,-5.0096513,icons/pharmacy.png,OSM
Fès,Pharmacie Bouslikhane صيدلية بوسليخن,Parapharmacie,Formel,"LOT AL WIFAK AIN SMEN, Fés",34.0094085,-5.0261096,icons/pharmacy.png,OSM
Fès,Pharmacie Acima صيدلية أسيما,Parapharmacie,Formel,"CENTRE COMMERCIAL ACIMA, Fès",34.0296079,-5.0105717,icons/pharmacy.png,OSM
Fès,Restaurant sans nom,Restaurant,Formel,Avenue Hassan II,34.0436142,-4.9982609,icons/restaurant.png,OSM
Fès,Café le pole,Café,Formel,Avenue Hassan II,34.0410661,-5.0002523,icons/cafe.png,OSM
Fès,Café sans nom,Café,Formel,Avenue Hassan II,34.0406075,-5.000627,icons/cafe.png,OSM
Fès,Tcheken international,Café,Formel,Avenue Hassan II,34.0389358,-5.0019766,icons/cafe.png,OSM
Fès,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Rue d'Arabie Saoudite,34.0411885,-5.0013425,icons/convenience.png,OSM
Fès,Café sans nom,Café,Formel,Avenue Hassan II,34.0432273,-4.9985463,icons/cafe.png,OSM
Fès,Café jawhara,Café,Formel,Rue d'Arabie Saoudite,34.0410556,-5.0011874,icons/cafe.png,OSM
Fès,Café la fontaine مقهى الخصة,Café,Formel,Avenue Hassan II,34.0448807,-4.9973031,icons/cafe.png,OSM
Fès,Cafe la suite,Café,Formel,lott hamza rte imouzzer fez,33.9932116,-4.9945937,icons/cafe.png,OSM
Fès,Café Monza,Café,Formel,Avenue Moussa Ben Noussair,34.0590307,-5.0262732,icons/cafe.png,OSM
Fès,Café Cinq Cinq,Café,Formel,rue N° 6,34.0550295,-5.0263432,icons/cafe.png,OSM
Fès,Café Etoile El Hadika,Café,Formel,Café Etoile El Hadika,34.0580032,-5.0306155,icons/cafe.png,OSM
Fès,ESTONIA,Café,Formel,ESTONIA,34.0062046,-4.9677366,icons/cafe.png,OSM
Fès,Cafe miroire,Café,Formel,Avenue Allal Ben Abdallah,34.0339184,-5.004895,icons/cafe.png,OSM
Fès,Café maki,Café,Formel,Avenue Allal Ben Abdallah,34.0337979,-5.0050427,icons/cafe.png,OSM
Fès,Cafe Michael,Café,Formel,Cafe Michael,34.0443094,-4.9986524,icons/cafe.png,OSM
Fès,Aroma espresso,Café,Formel,Avenue Hassan II,34.043054,-4.997697,icons/cafe.png,OSM
Fès,Casse-croute,Café,Formel,Avenue Hassan II,34.0428409,-4.9978614,icons/cafe.png,OSM
Fès,Café Dina مقهى دينا,Café,Formel,"Avenue Allal Ben Abdallah, Fès",34.0332688,-5.0054344,icons/cafe.png,OSM
Fès,Café odragao,Café,Formel,Avenue Hassan II شارع الحسن الثاني,34.0427376,-4.9979552,icons/cafe.png,OSM
Fès,Café Floria,Café,Formel,Avenue Hassan II,34.0425332,-4.9980943,icons/cafe.png,OSM
Fès,Cafe nouvelles etoiles,Café,Formel,Cafe nouvelles etoiles,34.0439325,-4.9988189,icons/cafe.png,OSM
Fès,Cafe Tunis,Café,Formel,Cafe Tunis,34.0439451,-4.9988415,icons/cafe.png,OSM
Fès,Laitie,Restaurant,Formel,Laitie,34.0435541,-4.9984693,icons/restaurant.png,OSM
Fès,Snack Lahcen,Restaurant,Formel,Rue Mohamed Jabli,34.0423845,-4.9979351,icons/restaurant.png,OSM
Fès,Supermarché sans nom,Supermarché,Formel,Supermarché sans nom,34.0422706,-4.9976803,icons/supermarket.png,OSM
Fès,Grillade soufiane,Restaurant,Formel,Grillade soufiane,34.044,-4.9992723,icons/restaurant.png,OSM
Fès,Café La Menthe,Café,Formel,Rue Mohamed Jabli,34.0410249,-4.9977605,icons/cafe.png,OSM
Fès,Cafe Le Carlton,Café,Formel,"Avenue Allal Ben Abdallah, Fès",34.0315349,-5.0073374,icons/cafe.png,OSM
Fès,Héritier allal salmi,Restaurant,Formel,Héritier allal salmi,34.0437803,-4.9990633,icons/restaurant.png,OSM
Fès,Pâtisserie mabrouka,Boulangerie,Formel,Rue Lakhdar Ghilane,34.0431279,-4.9972511,icons/bakery.png,OSM
Fès,café Al Madar,Café,Formel,café Al Madar,34.0156436,-4.9745274,icons/cafe.png,OSM
Fès,Pharmacie Echadli صيدلية الشادلي,Parapharmacie,Formel,"lotiss anbra S3 45fin rte ain smen fes, Fès",34.0078033,-5.0322131,icons/pharmacy.png,OSM
Fès,alimentation général,Supérette / Mini-market,Formel,alimentation général,34.0433934,-4.9995648,icons/convenience.png,OSM
Fès,Pharmacie Allal Ben Abdellah صيدلية علال بن عبد الله,Parapharmacie,Formel,"Avenue Allal Ben Abdallah, Fès",34.033564,-5.0069404,icons/pharmacy.png,OSM
Fès,Café cocktail dream,Café,Formel,Avenue Allal Ben Abdallah,34.0341955,-5.005428,icons/cafe.png,OSM
Fès,N k,Épicerie,Informel,Rue Lakhdar Ghilane,34.0421101,-4.9969644,icons/greengrocer.png,OSM
Fès,Zahrat Fès,Café,Formel,Zahrat Fès,34.0434132,-4.9993329,icons/cafe.png,OSM
Fès,Consult,Épicerie,Informel,Rue Lakhdar Ghilane,34.042126,-4.9971927,icons/greengrocer.png,OSM
Fès,CTL,Épicerie,Informel,Rue Lakhdar Ghilane,34.042128,-4.9970841,icons/greengrocer.png,OSM
Fès,Pharmacie du Maroc صيدلية المغرب,Parapharmacie,Formel,"BATHA, Fès",34.0604344,-4.9817913,icons/pharmacy.png,OSM
Fès,Pharmacie la Criée صيدلية المزاد,Parapharmacie,Formel,"11 QUARTIER AL AMANE BENSOUDA, Fès",34.0005071,-5.0434417,icons/pharmacy.png,OSM
Fès,Café Floria,Café,Formel,Rue Mohamed Jabli,34.0420127,-4.9988027,icons/cafe.png,OSM
Fès,Bah jallon,Restaurant,Formel,Bah jallon,34.0429454,-5.000189,icons/restaurant.png,OSM
Fès,Cafe les Ambassadeurs,Café,Formel,Cafe les Ambassadeurs,34.0427008,-5.0001182,icons/cafe.png,OSM
Fès,Boutique de confiserie sans nom,Boutique de confiserie,Informel,Boutique de confiserie sans nom,34.0429059,-5.0001695,icons/confectionery.png,OSM
Fès,Café Aswan,Café,Formel,"Avenue Allal Ben Abdallah, Fès",34.0351038,-5.0047198,icons/cafe.png,OSM
Fès,Café la breva,Café,Formel,Avenue Allal Ben Abdallah,34.0353511,-5.0044977,icons/cafe.png,OSM
Fès,Cafe naamane abyad,Café,Formel,Cafe naamane abyad,34.0432756,-5.0001109,icons/cafe.png,OSM
Fès,Epicier et Tabac Rihanna chop,Supérette / Mini-market,Formel,Rue Lalla Amina,34.0356125,-5.0048562,icons/convenience.png,OSM
Fès,Para pharmacie,Parapharmacie,Formel,Rue du 16 Novembre,34.0415005,-4.9974061,icons/pharmacy.png,OSM
Fès,Grillade Lexssous,Restaurant,Formel,Rue du 16 Novembre,34.040901,-4.9974671,icons/restaurant.png,OSM
Fès,Café Manara,Café,Formel,Rue Lakhdar Ghilane,34.0421379,-4.9974071,icons/cafe.png,OSM
Fès,APM,Épicerie,Informel,Rue du 16 Novembre,34.041558,-4.9974184,icons/greengrocer.png,OSM
Fès,Cremerie,Boutique de confiserie,Informel,Rue du 16 Novembre,34.041801,-4.9975081,icons/confectionery.png,OSM
Fès,Snak Lahcen,Restaurant,Formel,Rue Mohamed Jabli,34.0416245,-4.9982745,icons/restaurant.png,OSM
Fès,Fitraco,Épicerie,Informel,Rue Hassan Zegriti,34.0406254,-4.9975137,icons/greengrocer.png,OSM
Fès,Crémier tajeddin,Café,Formel,Crémier tajeddin,34.0432825,-5.0004344,icons/cafe.png,OSM
Fès,Epicier بقال,Supérette / Mini-market,Formel,Epicier بقال,34.0432668,-5.0004473,icons/convenience.png,OSM
Fès,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,34.0432336,-5.0004809,icons/convenience.png,OSM
Fès,Cafe italie,Café,Formel,Cafe italie,34.0429991,-5.0004823,icons/cafe.png,OSM
Fès,Casse croûte,Restaurant,Formel,Rue Hassan Zegriti,34.0404226,-4.9974698,icons/restaurant.png,OSM
Fès,Café L'instant Asiatique,Café,Formel,Rue Lalla Amina,34.0354916,-5.0087281,icons/cafe.png,OSM
Fès,Cafe aljawda,Café,Formel,Cafe aljawda,34.0429774,-5.0005037,icons/cafe.png,OSM
Fès,Café-Restaurant Alessio,Restaurant,Formel,Rue Hassan Zegriti,34.0404283,-4.9972993,icons/restaurant.png,OSM
Fès,Épicier,Épicerie,Informel,Rue Hassan Zegriti,34.040368,-4.9970809,icons/greengrocer.png,OSM
Fès,Snack fich,Restaurant,Formel,Snack fich,34.0427808,-5.000837,icons/restaurant.png,OSM
Fès,Cremerie,Café,Formel,Rue Hassan Zegriti,34.0403604,-4.9972962,icons/cafe.png,OSM
Fès,Café Smart,Café,Formel,Rue du 16 Novembre,34.0403475,-4.9974028,icons/cafe.png,OSM
Fès,Cafe Petite croute,Café,Formel,Cafe Petite croute,34.0426117,-5.0008014,icons/cafe.png,OSM
Fès,Crémerie,Café,Formel,Crémerie,34.039384,-4.9988043,icons/cafe.png,OSM
Fès,Café marignan,Café,Formel,Café marignan,34.0390921,-4.9987257,icons/cafe.png,OSM
Fès,Épicier,Supérette / Mini-market,Formel,Rue du 16 Novembre,34.0399526,-4.9974242,icons/convenience.png,OSM
Fès,Café sans nom,Café,Formel,Café sans nom,34.0391952,-4.9992276,icons/cafe.png,OSM
Fès,Café oumnia,Café,Formel,Rue du 16 Novembre,34.0394189,-4.9973289,icons/cafe.png,OSM
Fès,Ste Bouyachtat,Épicerie,Informel,Avenue Abdallah Chefchaouni,34.03974,-4.9970202,icons/greengrocer.png,OSM
Fès,Casse croûte,Restaurant,Formel,Avenue Abdallah Chefchaouni,34.0398918,-4.9969305,icons/restaurant.png,OSM
Fès,Casse croûte,Restaurant,Formel,Avenue Abdallah Chefchaouni,34.0400208,-4.9968654,icons/restaurant.png,OSM
Fès,Crémier figuguia,Café,Formel,Crémier figuguia,34.042774,-4.9996772,icons/cafe.png,OSM
Fès,Casse croûte,Restaurant,Formel,Avenue Abdallah Chefchaouni,34.0397768,-4.9970012,icons/restaurant.png,OSM
Fès,mamounia,Café,Formel,mamounia,34.0395235,-4.9998228,icons/cafe.png,OSM
Fès,Restant zakaria,Restaurant,Formel,Restant zakaria,34.0393687,-4.9996003,icons/restaurant.png,OSM
Fès,Epicier بقال,Supérette / Mini-market,Formel,jamil ben maamar,34.0348625,-5.0076827,icons/convenience.png,OSM
Fès,Resto Mexico,Café,Formel,rue Lalla Malika,34.0349032,-5.0077786,icons/cafe.png,OSM
Fès,Eurent Comptable,Épicerie,Informel,Avenue Abdallah Chefchaouni,34.0398599,-4.9969583,icons/greengrocer.png,OSM
Fès,Casse croûte,Restaurant,Formel,Avenue Abdallah Chefchaouni,34.040068,-4.9968354,icons/restaurant.png,OSM
Fès,Café Volubilis,Café,Formel,Avenue Abdallah Chefchaouni,34.0405583,-4.9966283,icons/cafe.png,OSM
Fès,Café Mirador,Café,Formel,Avenue Abdallah Chefchaouni,34.0410919,-4.9966819,icons/cafe.png,OSM
Fès,Cafe ahlan,Café,Formel,Cafe ahlan,34.0425468,-5.0015311,icons/cafe.png,OSM
Fès,Café Espace FreeTime,Café,Formel,Avenue Abdallah Chefchaouni,34.0412349,-4.9966835,icons/cafe.png,OSM
Fès,Alimentation général,Supérette / Mini-market,Formel,Alimentation général,34.0424893,-5.0014314,icons/convenience.png,OSM
Fès,Épicier,Épicerie,Informel,Avenue Abdallah Chefchaouni,34.0417724,-4.9967038,icons/greengrocer.png,OSM
Fès,Tipico Pizza,Café,Formel,rue Lalla Nezha,34.036744,-5.006388,icons/cafe.png,OSM
Fès,Café Rock'nrrou,Café,Formel,rue Abi Chouaib Doukali,34.0368112,-5.0064871,icons/cafe.png,OSM
Fès,Café restaurant du centre,Café,Formel,Café restaurant du centre,34.0388238,-4.998544,icons/cafe.png,OSM
Fès,Épicier et Tabac,Supérette / Mini-market,Formel,rue Abi Chouaib Doukali,34.0371933,-5.0072539,icons/convenience.png,OSM
Fès,Pharmacie Bahja صيدلية البهجة,Parapharmacie,Formel,"Boulevard Mohammed 5, Fès",34.0389152,-4.9986734,icons/pharmacy.png,OSM
Fès,Épicier Et Tabac,Supérette / Mini-market,Formel,rue Lalla Nezha,34.036674,-5.0064224,icons/convenience.png,OSM
Fès,Pharmacie de la Santé صيدلية الصحة,Parapharmacie,Formel,"Avenue Ismailia, Fès",34.0128456,-4.9854532,icons/pharmacy.png,OSM
Fès,Pharmacie Idrissi صيدلية الإدريسي,Parapharmacie,Formel,"DEBUT HAY SAADA RTE AIN CHKEF, Fès",34.0267254,-5.0034341,icons/pharmacy.png,OSM
Fès,Café la villa مقهى لافيلا,Café,Formel,Café la villa مقهى لافيلا,34.0261821,-5.0141193,icons/cafe.png,OSM
Fès,La piscope,Restaurant,Formel,La piscope,34.0399333,-5.005807,icons/restaurant.png,OSM
Fès,Pharmacie Debbagh صيدلية الدباغ,Parapharmacie,Formel,"Avenue OUBEIDA IBN JARRAH, Fès",34.0428163,-5.0038728,icons/pharmacy.png,OSM
Fès,Café sans nom,Café,Formel,Avenue Abdallah Chefchaouni,34.0421387,-4.9967521,icons/cafe.png,OSM
Fès,La villa,Café,Formel,La villa,34.0261672,-5.0140931,icons/cafe.png,OSM
Fès,La Grilladière,Restaurant,Formel,"rue Lalla Aicha, 12 avenue moulay el kamal fez",34.0350959,-5.0090408,icons/restaurant.png,OSM
Fès,Epicier بقال,Supérette / Mini-market,Formel,rue Abi Bakr Znaybar,34.0377608,-5.0062527,icons/convenience.png,OSM
Fès,Café Istamboul,Café,Formel,Avenue Abdallah Chefchaouni,34.0422816,-4.9967407,icons/cafe.png,OSM
Fès,Cofirad,Épicerie,Informel,Avenue Abdallah Chefchaouni,34.0423418,-4.9967616,icons/greengrocer.png,OSM
Fès,Café al khattabi,Café,Formel,Café al khattabi,34.0384065,-4.9984672,icons/cafe.png,OSM
Fès,Cafe restaurant Florence,Café,Formel,Cafe restaurant Florence,34.0418755,-5.0008142,icons/cafe.png,OSM
