Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Laâyoune-Sakia El Hamra,Café sans nom,Café,Formel,Café sans nom,26.1284019,-14.4808782,icons/cafe.png,OSM
Laâyoune-Sakia El Hamra,صيدلية حليم,Parapharmacie,Formel,Laayoune,27.1327086,-13.1573619,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie La Corniche صيدلية الكورنيش,Parapharmacie,Formel,"Avenue Mohamed V, Boujdour",26.1279697,-14.4882669,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية جميلة,Parapharmacie,Formel,Laayoune,27.1323511,-13.1604389,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية سكينة,Parapharmacie,Formel,Laayoune,27.1358523,-13.1576825,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Karamat صيدلية كرامة,Parapharmacie,Formel,"ALWIFAQ, Laayoune",27.1233559,-13.1782697,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Amal صيدلية الأمل,Parapharmacie,Formel,Laayoune,27.1298632,-13.1662024,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Mousstakbal صيدلية المستقبل,Parapharmacie,Formel,Laayoune,27.1350026,-13.1634143,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Ibn Al Baitar صيدلية ابن البيطار,Parapharmacie,Formel,Laayoune,27.1325153,-13.1666437,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية بيد الله,Parapharmacie,Formel,Laayoune,27.1370028,-13.1613812,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Hay Al Mostaqbal صيدلية حي المستقبل,Parapharmacie,Formel,Laayoune,27.1331216,-13.170549,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Maryam صيدلية مريم,Parapharmacie,Formel,Laayoune,27.1267367,-13.1770708,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Wifag صيدلية الوفاق,Parapharmacie,Formel,Laayoune,27.1310813,-13.1740667,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية نصر الله,Parapharmacie,Formel,Laayoune,27.1423518,-13.1558627,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Hay Jamaa صيدلية حي جامع,Parapharmacie,Formel,Laayoune,27.1363011,-13.1664205,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية رزان,Parapharmacie,Formel,Laayoune,27.1383443,-13.1643606,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية الفرابي,Parapharmacie,Formel,"Bloc B, Laayoune",27.1385894,-13.1677891,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Yousr صيدلية اليسر,Parapharmacie,Formel,Laayoune,27.1359956,-13.1814945,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Annassiha صيدلية النصيحة,Parapharmacie,Formel,Laayoune,27.1428889,-13.160863,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Habiba صيدلية حبيبة,Parapharmacie,Formel,Laayoune,27.1382918,-13.1753576,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Haramain صيدلية الحرمين,Parapharmacie,Formel,Laayoune,27.1401297,-13.1782919,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Andalouss صيدلية الاندلس,Parapharmacie,Formel,"Boulevard Ras Al Khaima شارع رأس الخيمة, Laayoune",27.1363321,-13.1942269,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية الفتح,Parapharmacie,Formel,Laayoune,27.1363966,-13.1851853,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Ibn Sina صيدلية ابن سينا,Parapharmacie,Formel,El Aaiún العيون‎,27.137423,-13.1900293,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Populaire الصيدلية الشعبية,Parapharmacie,Formel,Laâyoune,27.1377977,-13.1998033,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Abadila صيدلية العبادلة,Parapharmacie,Formel,Laayoune,27.1435925,-13.1975094,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Aicha صيدلية عائشة,Parapharmacie,Formel,Laayoune,27.1432679,-13.1935183,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Achraf,Parapharmacie,Formel,Laâyoune,27.1464185,-13.1972466,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,La Grande Pharmacie الصيدلية الكبرى,Parapharmacie,Formel,Laâyoune,27.1459506,-13.1902889,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Ben Qadi صيدلية بن القاضي,Parapharmacie,Formel,Laayoune,27.1432775,-13.2026646,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Nezar صيدلية نزار,Parapharmacie,Formel,Laâyoune,27.1509782,-13.2020263,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie ANNAHDA صيدلية النهضة,Parapharmacie,Formel,Laayoune,27.1451582,-13.1866304,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية صامد,Parapharmacie,Formel,Laayoune,27.1466369,-13.1822691,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Fadl صيدلية الفضل,Parapharmacie,Formel,Laayoune,27.1494985,-13.1901065,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Moulay Rachid صيدلية مولاي رشيد,Parapharmacie,Formel,Laâyoune,27.1488207,-13.1868933,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Oum صيدلية الأم,Parapharmacie,Formel,Laayoune,27.1550546,-13.1874565,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Azzahraa صيدلية الزهراء,Parapharmacie,Formel,Laâyoune,27.149952,-13.1953959,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Ibn Rochd صيدلية ابن رشد,Parapharmacie,Formel,Laâyoune,27.1619706,-13.2010902,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية مولاي عبد العزيز,Parapharmacie,Formel,Laâyoune,27.1572478,-13.2058511,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Sakia El Hamra صيدلية الساقية الحمراء,Parapharmacie,Formel,"Boulevard Mohamed V شارع محمد الخامس, Tarfaya ⵟⴰⵔⴼⴰⵢⴰ طرفاية",27.9417498,-12.9234222,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Assouak صيدلية الأسواق,Parapharmacie,Formel,Laayoune,27.1636089,-13.2089249,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie El Kamar صيدلية القمر,Parapharmacie,Formel,Laâyoune,27.155335,-13.1987728,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Wahda,Parapharmacie,Formel,"Boulevard de la Mecque, Laayoune",27.1568433,-13.2027532,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Elmustapha صيدلية المصطفى,Parapharmacie,Formel,Laâyoune,27.1624181,-13.2066906,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Chifaa صيدلية الشفاء,Parapharmacie,Formel,Laayoune,27.1632843,-13.2129187,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Deredik صيدلية ديريديك,Parapharmacie,Formel,"Boulevard Moulay Hassan I, Laayoune",27.1487974,-13.2078581,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية وليد,Parapharmacie,Formel,Laâyoune,27.1532175,-13.2078688,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Massjid صيدلية المسجد,Parapharmacie,Formel,Laayoune,27.1551411,-13.2049559,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Catalonia صيدلية كاطالونيا,Parapharmacie,Formel,Laayoune,27.1614814,-13.2154936,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie de Place Saint Exupery صيدلية سانت ٌإكسوبيغي,Parapharmacie,Formel,"Boulevard Kaid Ahmad Wald Sid Youssef شارع القائد أحمد ولد سيدي يوسف, Tarfaya ⵟⴰⵔⴼⴰⵢⴰ طرفاية",27.9395266,-12.9259659,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Mawhoub صيدلية موهوب,Parapharmacie,Formel,Laâyoune,27.132772,-13.1986205,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie El Mazmour صيدلية المزمور,Parapharmacie,Formel,Laayoune,27.126883,-13.173448,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Anas Ibno Malik صيدلية أنس ابن مالك,Parapharmacie,Formel,Laayoune,27.1333138,-13.1851747,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Rahmane صيدلية الرحمان,Parapharmacie,Formel,Laayoune,27.1296611,-13.1791058,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Imane,Parapharmacie,Formel,Laâyoune,27.1530813,-13.1969563,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Almarssa صيدلية المرسى,Parapharmacie,Formel,Laayoune,27.098356,-13.4113206,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Oued Eddahab صيدلية وادي الذهب,Parapharmacie,Formel,Laâyoune,27.1478149,-13.1957675,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Dakar صيدلية دكار,Parapharmacie,Formel,El Marsa المرسى,27.0940102,-13.4079946,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Amghagh صيدلية امغاغ,Parapharmacie,Formel,Laâyoune,27.1576937,-13.1994831,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Annour صيدلية النور,Parapharmacie,Formel,Laayoune,27.1455093,-13.2071937,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Hidaya صيدلية الهداية,Parapharmacie,Formel,Laayoune,27.1583876,-13.1876565,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Laâyoune صيدلية العيون,Parapharmacie,Formel,El Aaiún العيون‎,27.1398382,-13.1888716,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Route Smara صيدلية طريق السمارة,Parapharmacie,Formel,Laâyoune,27.142786,-13.1891103,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية القيروان,Parapharmacie,Formel,Laayoune,27.153278,-13.2018159,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie La Mecque صيدلية مكة,Parapharmacie,Formel,Laâyoune,27.1455738,-13.1929351,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Ben El Mehdi صيدلية بن المهدي,Parapharmacie,Formel,Laayoune,27.1550231,-13.1922964,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Arraha صيدلية الراحة,Parapharmacie,Formel,Laayoune,27.1345894,-13.1780703,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Les Hopitaux صيدلية المستشفيات,Parapharmacie,Formel,"Avenue Abou Baker Seddik, Laâyoune",27.1566651,-13.1961051,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie attaaoune صيدلية التعاون,Parapharmacie,Formel,"Avenue Forces Auxilliaires, Laayoune",27.1489035,-13.2106753,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Al Ouda صيدلية العودة,Parapharmacie,Formel,Laayoune,27.1294991,-13.1623481,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Macha-Allah صيدلية ما شاء الله,Parapharmacie,Formel,Laayoune,27.1303188,-13.169373,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,84 صيدلية,Parapharmacie,Formel,Laayoune,27.1430939,-13.1651812,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Rahma صيدلية رحمة,Parapharmacie,Formel,"Rond Point El Houda, Laâyoune",27.1354998,-13.1986031,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Hagounia صيدلية الحكونية,Parapharmacie,Formel,"Rue Hassan Ouazzani, Laâyoune",27.1407286,-13.1993967,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie La Grande Skikma صيدلية اسكيكيمة الكبرى,Parapharmacie,Formel,"Boulevard Skikima شارع السكيكيمة, Laâyoune",27.1391919,-13.1973582,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Café Mazagan مقهى مزكان,Café,Formel,Café Mazagan مقهى مزكان,27.1621885,-13.2013607,icons/cafe.png,OSM
Laâyoune-Sakia El Hamra,صيدلية جالينوس,Parapharmacie,Formel,"Boulevard Abd El Moumen Al Mouwahhid, LAAYOUNE",27.1432139,-13.1839947,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,PHARMACIE OUM SAAD,Parapharmacie,Formel,"Boulevard Boukraa شارع بوكراع, Laayoune",27.1449601,-13.199306,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية الصحة,Parapharmacie,Formel,"LA MARINE, LAAYOUNE",27.1597094,-13.1940366,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية المستشفى الجامعي,Parapharmacie,Formel,"25 MARS, LAAYOUNE",27.1312044,-13.144498,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية الدشيرة,Parapharmacie,Formel,Laayoune,27.1505155,-13.1985557,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Ville des Roses,Restaurant,Formel,Ville des Roses,27.4066343,-13.2657987,icons/restaurant.png,OSM
Laâyoune-Sakia El Hamra,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,27.4063529,-13.265834,icons/convenience.png,OSM
Laâyoune-Sakia El Hamra,Supermarché sans nom,Supermarché,Formel,Supermarché sans nom,27.0966856,-13.4111756,icons/supermarket.png,OSM
Laâyoune-Sakia El Hamra,Café Beauport,Café,Formel,"Avenida Príncipe Heredero, El Marsa",27.1001812,-13.4119398,icons/cafe.png,OSM
Laâyoune-Sakia El Hamra,Restaurante Beauport,Restaurant,Formel,"Avenida Príncipe Heredero, El Marsa",27.0999542,-13.4122191,icons/restaurant.png,OSM
Laâyoune-Sakia El Hamra,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,26.5402641,-13.8374763,icons/restaurant.png,OSM
Laâyoune-Sakia El Hamra,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,26.5402865,-13.8373336,icons/convenience.png,OSM
Laâyoune-Sakia El Hamra,Dar Ba Elfassi,Restaurant,Formel,Dar Ba Elfassi,26.1254093,-14.4859861,icons/restaurant.png,OSM
Laâyoune-Sakia El Hamra,الصيدلية الرئيسية,Parapharmacie,Formel,"Boulevard Boukraa شارع بوكراع, Laâyoune",27.1475551,-13.1992269,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,27.406058,-13.2659574,icons/restaurant.png,OSM
Laâyoune-Sakia El Hamra,Pharmacie Grenade صيدلية غرناطة,Parapharmacie,Formel,"Boulevard Mezouar شارع مزوار, Laâyoune",27.1409014,-13.1925189,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Supermercado de Sidi Ahmed Laarosi,Supermarché,Formel,Sidi Ahmed Laarosi,26.8228266,-11.7519174,icons/supermarket.png,OSM
Laâyoune-Sakia El Hamra,صيدلية 25 مارس,Parapharmacie,Formel,"25 MARS, LAAYOUNE",27.1239462,-13.1564689,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية الوفاق الكبير,Parapharmacie,Formel,"GRAND WIFAQ RUE 30, LAAYOUNE",27.1123898,-13.1719579,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية شارع حبوها,Parapharmacie,Formel,"BOULEVARD HABBOUHA, LAAYOUNE",27.1365745,-13.1704838,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية إيناس,Parapharmacie,Formel,LAAYOUNE,27.1345823,-13.1524281,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,27.1729287,-13.3687659,icons/convenience.png,OSM
Laâyoune-Sakia El Hamra,صيدلية معاذ ابن جبل,Parapharmacie,Formel,"LOTISSEMENT LA MARINE, EL MARSA",27.0866776,-13.4096099,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية لالة فاطمة,Parapharmacie,Formel,"Rue Lalla Asmaa, El Marsa المرسى",27.0946529,-13.411289,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية المحيط,Parapharmacie,Formel,"AVENUEBA HNINI, El Marsa",27.097674,-13.4143309,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية أتيل,Parapharmacie,Formel,"Avenue Imam Ali Bni Abi Taleb, El Marsa المرسى",27.089831,-13.4111587,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية الصحراء,Parapharmacie,Formel,"Avenue Allak Ben Abdellah, El Marsa المرسى",27.0963324,-13.4110872,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,La Courbine,Restaurant,Formel,La Courbine,27.9375881,-12.9217061,icons/restaurant.png,OSM
Laâyoune-Sakia El Hamra,Food Lounge Qwiindy,Restaurant,Formel,Food Lounge Qwiindy,27.1563705,-13.2000266,icons/restaurant.png,OSM
Laâyoune-Sakia El Hamra,صيدلية إبن سيرين,Parapharmacie,Formel,"25 مارس, العيون",27.1255856,-13.1504261,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية حسان بن ثابت,Parapharmacie,Formel,"BLOC H, LAAYOUNE",27.1398479,-13.1560761,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,صيدلية سارة,Parapharmacie,Formel,"Grand G, laayoune",27.1131026,-13.1666739,icons/pharmacy.png,OSM
Laâyoune-Sakia El Hamra,Café Rio,Café,Formel,Boulevard de la Mecque,27.1514181,-13.1977786,icons/cafe.png,OSM
Laâyoune-Sakia El Hamra,coffee shop Colombia,Café,Formel,"Rue Khnifra زنقة خنيفرة, Laâyoune",27.1505607,-13.2023917,icons/cafe.png,OSM
Laâyoune-Sakia El Hamra,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,27.1264367,-13.1776288,icons/restaurant.png,OSM
Laâyoune-Sakia El Hamra,ali kiosk,Kiosque,Informel,ali kiosk,27.1248646,-13.1845671,icons/kiosk.png,OSM
Laâyoune-Sakia El Hamra,Café sans nom,Café,Formel,Café sans nom,27.1124992,-13.180149,icons/cafe.png,OSM
Laâyoune-Sakia El Hamra,Café sans nom,Café,Formel,Café sans nom,27.1421147,-13.1908148,icons/cafe.png,OSM
Laâyoune-Sakia El Hamra,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,27.1416281,-13.1907711,icons/restaurant.png,OSM
Laâyoune-Sakia El Hamra,Café sans nom,Café,Formel,Café sans nom,27.1375341,-13.1744034,icons/cafe.png,OSM
Laâyoune-Sakia El Hamra,صيدلية الوسيط,Parapharmacie,Formel,صيدلية الوسيط,27.1205843,-13.1822521,icons/pharmacy.png,OSM
