Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,30.4950018,-9.6532009,icons/convenience.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,30.4968168,-9.6610461,icons/convenience.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,30.4972807,-9.662067,icons/convenience.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,30.4976384,-9.6693832,icons/convenience.png,OSM
Souss-Massa,Parapharmacie sans nom,Parapharmacie,Formel,Parapharmacie sans nom,30.4998165,-9.6640547,icons/pharmacy.png,OSM
Souss-Massa,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,30.5010872,-9.6713068,icons/greengrocer.png,OSM
Souss-Massa,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,30.5143226,-9.6826278,icons/restaurant.png,OSM
Souss-Massa,Fruits De Mer,Restaurant,Formel,Fruits De Mer,30.5706107,-9.7447709,icons/restaurant.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,30.5855462,-9.7574767,icons/convenience.png,OSM
Souss-Massa,Résidence La Source,Restaurant,Formel,Résidence La Source,30.5495038,-9.7322433,icons/restaurant.png,OSM
Souss-Massa,Tajine Aourir,Restaurant,Formel,Tajine Aourir,30.5005408,-9.6715754,icons/restaurant.png,OSM
Souss-Massa,Tanit,Restaurant,Formel,Tanit,30.4995139,-9.6715497,icons/restaurant.png,OSM
Souss-Massa,Riad Souss,Restaurant,Formel,Riad Souss,30.3503644,-9.4963473,icons/restaurant.png,OSM
Souss-Massa,A Tete Du Lion,Restaurant,Formel,A Tete Du Lion,29.7546308,-8.9595707,icons/restaurant.png,OSM
Souss-Massa,Argana,Restaurant,Formel,Argana,29.7165468,-8.9700087,icons/restaurant.png,OSM
Souss-Massa,Camp L'arganier D'almmelne,Restaurant,Formel,Camp L'arganier D'almmelne,29.7558743,-8.962183,icons/restaurant.png,OSM
Souss-Massa,Redouane,Restaurant,Formel,Redouane,29.720405,-8.9724932,icons/restaurant.png,OSM
Souss-Massa,Tafraout,Restaurant,Formel,Tafraout,29.7199995,-8.9718471,icons/restaurant.png,OSM
Souss-Massa,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,29.7216135,-8.9732111,icons/greengrocer.png,OSM
Souss-Massa,Idou Tiznit,Supermarché,Formel,Idou Tiznit,29.6927387,-9.7266408,icons/supermarket.png,OSM
Souss-Massa,maalaynin,Parapharmacie,Formel,maalaynin,29.9839793,-9.6411176,icons/pharmacy.png,OSM
Souss-Massa,Gite Bellevue,Restaurant,Formel,Gite Bellevue,30.8606409,-8.3768846,icons/restaurant.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,29.8609554,-9.0081558,icons/cafe.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,30.1152459,-9.0551749,icons/convenience.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,29.8610251,-9.0081075,icons/convenience.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.1154732,-9.0552715,icons/cafe.png,OSM
Souss-Massa,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,29.6496454,-9.5378299,icons/greengrocer.png,OSM
Souss-Massa,Aftastrip,Restaurant,Formel,Aftastrip,29.6112174,-10.0195193,icons/restaurant.png,OSM
Souss-Massa,Alfath,Café,Formel,Alfath,29.7195686,-8.9714673,icons/cafe.png,OSM
Souss-Massa,Cafe Restaurant Atlas,Restaurant,Formel,Cafe Restaurant Atlas,29.7196591,-8.9743551,icons/restaurant.png,OSM
Souss-Massa,Café Souss,Café,Formel,Café Souss,29.692375,-9.7275557,icons/cafe.png,OSM
Souss-Massa,Ioaousmlal,Restaurant,Formel,Ioaousmlal,29.5265104,-9.2405908,icons/restaurant.png,OSM
Souss-Massa,L'Etoile Du Sud,Restaurant,Formel,L'Etoile Du Sud,29.7207591,-8.9751465,icons/restaurant.png,OSM
Souss-Massa,Pharmacie Assafar Nissafaren صيدلية أسفار نيسافارن,Parapharmacie,Formel,"Avenue Hassan II شارع الحسن الثاني, Tiznit ⵜⵉⵣⵏⵉⵜ تزنيت",29.6936847,-9.7296041,icons/pharmacy.png,OSM
Souss-Massa,Pharmacie Du Souk,Parapharmacie,Formel,Pharmacie Du Souk,29.6920344,-9.7232115,icons/pharmacy.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,29.52658,-9.239796,icons/convenience.png,OSM
Souss-Massa,Salon De The,Café,Formel,Salon De The,29.6906788,-9.5361646,icons/cafe.png,OSM
Souss-Massa,Snack Café Kwis Laz,Restaurant,Formel,Snack Café Kwis Laz,29.6920875,-9.7235481,icons/restaurant.png,OSM
Souss-Massa,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,30.3260825,-8.4681576,icons/greengrocer.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.3911197,-9.2206577,icons/cafe.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.3932346,-9.2143275,icons/cafe.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.3907138,-9.2219696,icons/cafe.png,OSM
Souss-Massa,le marché municipale,Épicerie,Informel,le marché municipale,30.3928968,-9.213437,icons/greengrocer.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.3917493,-9.2184471,icons/cafe.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.3927534,-9.2158027,icons/cafe.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.390265,-9.2233536,icons/cafe.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.3905241,-9.2225597,icons/cafe.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.3925498,-9.2165322,icons/cafe.png,OSM
Souss-Massa,Souk Khamiss,Épicerie,Informel,Souk Khamiss,30.3880392,-9.2060359,icons/greengrocer.png,OSM
Souss-Massa,La Grande Pharmacie الصيدلية الكبرى,Parapharmacie,Formel,OULAD TEIMA,30.3956338,-9.2116422,icons/pharmacy.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.395628,-9.2102548,icons/cafe.png,OSM
Souss-Massa,La Côte d'Or,Restaurant,Formel,La Côte d'Or,30.4185697,-9.6066136,icons/restaurant.png,OSM
Souss-Massa,Ait Babmrane,Restaurant,Formel,Ait Babmrane,29.5662454,-10.0521914,icons/restaurant.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,29.8209046,-9.1867917,icons/cafe.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,29.8205448,-9.1854218,icons/convenience.png,OSM
Souss-Massa,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,30.5448094,-9.7080073,icons/restaurant.png,OSM
Souss-Massa,Pharmacie Taghazout,Parapharmacie,Formel,Pharmacie Taghazout,30.5447522,-9.7080225,icons/pharmacy.png,OSM
Souss-Massa,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,30.5635405,-9.7408063,icons/restaurant.png,OSM
Souss-Massa,Supermarché sans nom,Supermarché,Formel,Supermarché sans nom,30.7177199,-8.3127805,icons/supermarket.png,OSM
Souss-Massa,Le Scala,Restaurant,Formel,Le Scala,30.4086343,-9.5987442,icons/restaurant.png,OSM
Souss-Massa,Auberge Sahnoun,Restaurant,Formel,Auberge Sahnoun,29.5349602,-8.7906122,icons/restaurant.png,OSM
Souss-Massa,Alimentation Generale,Supérette / Mini-market,Formel,Alimentation Generale,30.4178081,-9.5951837,icons/convenience.png,OSM
Souss-Massa,Alimentation Generale,Supérette / Mini-market,Formel,Alimentation Generale,30.4204796,-9.5951032,icons/convenience.png,OSM
Souss-Massa,Tafarnout,Café,Formel,Tafarnout,30.4173415,-9.5962774,icons/cafe.png,OSM
Souss-Massa,Bab Agadir,Restaurant,Formel,"Aït Souss, Agadir",30.4159937,-9.5965997,icons/restaurant.png,OSM
Souss-Massa,Pharmacie Du Founty صيدلية فونتي,Parapharmacie,Formel,Agadir,30.4175603,-9.596466,icons/pharmacy.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,29.3696074,-9.7491886,icons/cafe.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,29.3807752,-9.7455837,icons/cafe.png,OSM
Souss-Massa,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,29.3806537,-9.7456695,icons/restaurant.png,OSM
Souss-Massa,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,29.3694157,-9.7492154,icons/restaurant.png,OSM
Souss-Massa,Galaxy Coffee,Café,Formel,Galaxy Coffee,30.3935748,-9.508378,icons/cafe.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,30.3861819,-9.5047706,icons/convenience.png,OSM
Souss-Massa,Crèmerie Ibn Zohr,Restaurant,Formel,Crèmerie Ibn Zohr,30.4078989,-9.5809784,icons/restaurant.png,OSM
Souss-Massa,Pharmacie Mekka صيدلية مكة,Parapharmacie,Formel,Agadir,30.4076965,-9.5808502,icons/pharmacy.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.396286,-9.5988371,icons/cafe.png,OSM
Souss-Massa,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,30.3969893,-9.5976033,icons/restaurant.png,OSM
Souss-Massa,Chez Karim,Restaurant,Formel,Chez Karim,30.840518,-9.820425,icons/restaurant.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,30.8407896,-9.820393,icons/convenience.png,OSM
Souss-Massa,pharmacie d'Imessouane,Parapharmacie,Formel,pharmacie d'Imessouane,30.8456348,-9.8196237,icons/pharmacy.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,29.2969321,-9.5621819,icons/convenience.png,OSM
Souss-Massa,Chez Ahmed,Restaurant,Formel,Chez Ahmed,30.4074999,-9.5807426,icons/restaurant.png,OSM
Souss-Massa,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,30.8388633,-9.821223,icons/restaurant.png,OSM
Souss-Massa,Strandrestaurant,Restaurant,Formel,Strandrestaurant,30.3891604,-9.5993186,icons/restaurant.png,OSM
Souss-Massa,Mini-Market,Supermarché,Formel,Mini-Market,29.5819792,-10.0365034,icons/supermarket.png,OSM
Souss-Massa,Patisserie,Boulangerie,Formel,Patisserie,29.5789643,-10.0327311,icons/bakery.png,OSM
Souss-Massa,Supermarché sans nom,Supermarché,Formel,Supermarché sans nom,29.5810998,-10.033061,icons/supermarket.png,OSM
Souss-Massa,Boba Cafe,Restaurant,Formel,Boba Cafe,30.4376474,-9.4900002,icons/restaurant.png,OSM
Souss-Massa,Atlas Kasbah Restaurant,Restaurant,Formel,Atlas Kasbah Restaurant,30.4320254,-9.4900753,icons/restaurant.png,OSM
Souss-Massa,Tigmi N'Tmazirte,Restaurant,Formel,Ijoukak,30.985675,-8.1499361,icons/restaurant.png,OSM
Souss-Massa,Pharmacie Dcheira صيدلية الدشيرة,Parapharmacie,Formel,"Avenue Bir Anzarane, Dcheira El Jihadia ⴷⵛⵉⵔⴰ ⵍⵊⵉⵀⴰⴷⵉⵢⴰ الدشيرة الجهادية",30.371139,-9.5412949,icons/pharmacy.png,OSM
Souss-Massa,Pharmacie Pasteur,Parapharmacie,Formel,Pharmacie Pasteur,30.3675201,-9.5409826,icons/pharmacy.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.3699524,-9.5396119,icons/cafe.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.3715887,-9.5327683,icons/cafe.png,OSM
Souss-Massa,Cafe Andalus,Café,Formel,Cafe Andalus,30.3711576,-9.5323854,icons/cafe.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.3718861,-9.5312854,icons/cafe.png,OSM
Souss-Massa,A l'ombre du Figuier,Restaurant,Formel,A l'ombre du Figuier,29.698031,-9.7305939,icons/restaurant.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,29.684947,-9.9545801,icons/convenience.png,OSM
Souss-Massa,La Bonne Franquette,Restaurant,Formel,Mirleft ⵎⵉⵔⵍⴼⵜ ميرلفت,29.5804334,-10.0330074,icons/restaurant.png,OSM
Souss-Massa,Ayour,Restaurant,Formel,Mirleft ⵎⵉⵔⵍⴼⵜ ميرلفت,29.580344,-10.0329908,icons/restaurant.png,OSM
Souss-Massa,Cheux,Restaurant,Formel,Mirleft ⵎⵉⵔⵍⴼⵜ ميرلفت,29.5803066,-10.03276,icons/restaurant.png,OSM
Souss-Massa,Mar Pequeño,Restaurant,Formel,Sidi Ifni,29.3823386,-10.1752968,icons/restaurant.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,29.3799134,-10.1760982,icons/cafe.png,OSM
Souss-Massa,Chez Brahim,Restaurant,Formel,Chez Brahim,30.5069502,-9.686535,icons/restaurant.png,OSM
Souss-Massa,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,30.5061084,-9.685487,icons/restaurant.png,OSM
Souss-Massa,Hotel L'Auberge,Restaurant,Formel,Hotel L'Auberge,30.5444859,-9.7088852,icons/restaurant.png,OSM
Souss-Massa,Rugantino,Restaurant,Formel,Rugantino,30.4222562,-9.610335,icons/restaurant.png,OSM
Souss-Massa,Café Ait Mzal,Café,Formel,Café Ait Mzal,30.0718524,-9.154515,icons/cafe.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,29.9153134,-9.004405,icons/convenience.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,29.846888,-8.9407286,icons/convenience.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,29.8674965,-8.9481221,icons/convenience.png,OSM
Souss-Massa,Al Khaima,Café,Formel,Al Khaima,29.8677053,-8.9483031,icons/cafe.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,29.8672409,-8.9811836,icons/convenience.png,OSM
Souss-Massa,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,29.8011189,-8.8894827,icons/convenience.png,OSM
Souss-Massa,Supermarché sans nom,Supermarché,Formel,Supermarché sans nom,30.1226678,-8.3822052,icons/supermarket.png,OSM
Souss-Massa,Café Istanbul,Café,Formel,Café Istanbul,30.0919799,-8.4624626,icons/cafe.png,OSM
Souss-Massa,Café France,Café,Formel,Café France,30.3720339,-9.5500074,icons/cafe.png,OSM
Souss-Massa,Café Afoulki,Café,Formel,Café Afoulki,30.3717687,-9.5447397,icons/cafe.png,OSM
Souss-Massa,Pharmacie ksiba ouled teima,Parapharmacie,Formel,Pharmacie ksiba ouled teima,30.2802287,-9.1563771,icons/pharmacy.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.3706616,-9.5358567,icons/cafe.png,OSM
Souss-Massa,Argana,Café,Formel,Argana,30.3690429,-9.5401461,icons/cafe.png,OSM
Souss-Massa,Pharmacie Ibn Sina صيدلية ابن سينا,Parapharmacie,Formel,Dcheira El Jihadia ⴷⵛⵉⵔⴰ ⵍⵊⵉⵀⴰⴷⵉⵢⴰ الدشيرة الجهادية,30.3690089,-9.537553,icons/pharmacy.png,OSM
Souss-Massa,Café sans nom,Café,Formel,Café sans nom,30.3706201,-9.53704,icons/cafe.png,OSM
Souss-Massa,Pharmacie Centrale الصيدلية المركزية,Parapharmacie,Formel,Dcheira El Jihadia ⴷⵛⵉⵔⴰ ⵍⵊⵉⵀⴰⴷⵉⵢⴰ الدشيرة الجهادية,30.3699837,-9.5401531,icons/pharmacy.png,OSM
Souss-Massa,Pharmacie Tafoukt صيدلية تفوكت,Parapharmacie,Formel,Dcheira El Jihadia ⴷⵛⵉⵔⴰ ⵍⵊⵉⵀⴰⴷⵉⵢⴰ الدشيرة الجهادية,30.3717453,-9.5327699,icons/pharmacy.png,OSM
Souss-Massa,Mini-Market,Supermarché,Formel,Mini-Market,29.5797867,-10.0425544,icons/supermarket.png,OSM
Souss-Massa,Mini-Market,Supermarché,Formel,Mini-Market,29.5796504,-10.0396135,icons/supermarket.png,OSM
Souss-Massa,Café aftas,Café,Formel,Café aftas,29.5785228,-10.0471111,icons/cafe.png,OSM
Souss-Massa,Le Nomade,Restaurant,Formel,Le Nomade,29.5799345,-10.0438639,icons/restaurant.png,OSM
Souss-Massa,Ocean Miramar,Restaurant,Formel,Ocean Miramar,29.3833848,-10.1741911,icons/restaurant.png,OSM
